file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
K_Schumann_Kinders.wav,23.403631,0.21781932,19.142551,23.197834,27.05669,7.914139,100.5055,103.52575,61.002888,64.2823,1.107909,0.39815715,0.79173,1.1554122,1.470551,0.678821,15.691445,7.1451263,2.712013,1.0658772,0.7750921,0.57810587,42.625183,0.1929019,-14.396923,-0.33291146,6.2110934,0.8766109,-6.6381,-1.1212051,0.06823927,1.9316771,1.3237913,0.5932657,-0.9999537,-3.4389567,-0.45870268,-21.07689,18.214756,0.4679376,673.4579,0.36188713,1465.2803,0.13233875,-10.962247,-4.423763,1583.5177,0.16206509,1232.3044,0.17802158,-16.854898,-2.7258933,2570.7717,0.12928355,984.07117,0.2703532,-25.498426,-1.7215654,-11.48559,-0.20371562,23.217215,0.14572984,0.033619236,0.7027388,-0.019632146,-0.44818538,0.8208668,0.51082134,43.740276,0.10109726,-14.94151,-0.237531,6.84178,0.6941821,-7.016911,-1.0182546,-7.1542826,16.61946,0.054397542,-0.01132777,0.041180503,2.3269572,0.0986972,9.54,9.978446,0.7075,0.9047755,-26.33149
K_Shostakovich_Symphon.wav,35.723976,0.5260269,13.570739,30.16932,56.197945,42.627205,707.96326,920.25916,296.49835,306.3983,1.8156363,0.30476665,1.5626674,1.8796669,2.228465,0.6657977,10.994924,5.439263,7.7522902,3.4723113,0.99661624,0.42227086,9.2979,0.73069644,-3.5057049,-1.783311,7.9821725,0.62719643,0.47181362,11.8704,0.04756668,1.565378,1.4721191,0.43307132,-2.4977567,-1.358175,6.6818023,2.2361834,9.778648,0.79631007,568.25867,0.32168692,1085.3295,0.27978492,-150.24533,-0.52043957,1516.3856,0.16230145,962.3576,0.29722914,-132.36958,-0.63926035,2514.061,0.0954228,783.47797,0.34329382,-127.17617,-0.6694513,-2.1581697,-2.7234402,9.259766,0.78113264,-0.019442948,-1.1272467,-0.008598866,-0.86574775,1.0915267,0.35757586,10.277991,0.74057287,-4.3697033,-1.6049043,7.3669353,0.7004312,-0.456792,-13.125605,-1.8819005,8.241791,-0.024136791,-0.0058858367,0.9398443,4.5670595,4.6338434,0.073214285,0.076563634,0.13663316,0.16047113,-26.051104
K_Sibelius_Vardete.wav,34.195583,0.3117247,23.67445,33.097775,42.34211,18.66766,231.61214,332.90533,136.37029,196.55266,0.8055245,0.56839025,0.4866791,0.68258953,1.1640881,0.67740905,3.921162,2.6726513,4.0788703,3.02467,0.45263413,0.78960407,34.304054,0.31190267,-13.634887,-0.73226684,2.1413171,4.3803134,-16.700603,-0.76596755,0.07704215,1.3092055,1.4806525,0.43911812,0.059158567,69.066795,3.903391,2.8826146,17.686165,0.53621525,680.05304,0.36292592,1357.1727,0.19014008,-15.926689,-3.525692,1616.6051,0.17564906,1167.4521,0.26534632,-20.771982,-2.2880118,2681.7166,0.094940834,872.04114,0.41726846,-27.388819,-1.6715364,-9.333673,-0.5258916,19.365961,0.38255078,0.08866567,0.27094504,-0.017422635,-0.45359147,0.4766445,0.742069,35.2261,0.2519786,-14.063393,-0.6966735,2.4189115,3.8169913,-17.502377,-0.72157985,-4.8038583,15.481107,0.07290073,-0.004396819,0.13255604,1.2851897,0.51051664,1.8219999,2.940854,0.175625,0.36626437,-30.580359
K_Skrjabin_Prelude1.wav,30.629307,0.3372746,21.931541,30.08312,39.09099,17.159447,153.69972,127.37469,103.296646,77.92107,0.8425066,0.65788424,0.37296015,0.7066628,1.3296314,0.9566713,5.4475856,4.2308006,2.3468883,1.3474265,0.55628496,0.9188209,47.29282,0.18769303,-9.136959,-1.325464,-3.8135183,-2.7563908,-12.470593,-0.72110975,0.066751674,1.5538942,1.4133215,0.48670378,1.2646086,2.9558818,0.4968828,28.42459,22.398842,0.6495684,626.0442,0.32283685,1447.6036,0.14921096,-5.4449453,-7.9888916,1540.7137,0.15556638,1200.0734,0.20166133,-15.693658,-2.4241767,2588.6008,0.12441417,1051.5742,0.30679062,-27.90507,-1.3153889,-15.695311,-0.41239718,28.269796,0.30550864,0.056959763,0.47512868,-0.030790364,-0.38416034,0.57673174,0.88312846,48.401413,0.11367934,-9.679714,-1.2275662,-3.987934,-2.6361508,-13.142039,-0.6375937,-13.163953,24.133595,0.033567794,-0.0068366565,0.07671674,1.0170119,0.07403295,12.992499,9.047962,0.65,0.4409837,-27.342796
K_Skrjabin_Prelude15.wav,36.362125,0.3032088,25.077646,39.085407,44.067154,18.989508,183.63652,140.99457,67.74266,64.93065,0.55984044,0.59708196,0.23603806,0.5490671,0.8241552,0.5881171,3.7369132,2.2362883,0.81876254,0.42978153,0.44182903,0.9238974,46.17932,0.21052296,4.1994734,2.3726926,-12.61383,-0.65677047,-13.651193,-0.7183675,0.06723661,1.4361243,1.5892849,0.4756444,4.5892596,1.0948972,4.194635,5.1143875,32.084927,0.6234129,773.8316,0.21144076,1452.216,0.16915758,-18.842813,-2.937758,1663.6523,0.1234179,1215.8241,0.24122657,-30.38093,-1.5526577,2871.4207,0.101370476,1064.7357,0.32067195,-46.951614,-0.93343014,-22.221535,-0.2217471,40.59085,0.17075823,0.090731576,0.4088905,-0.032717526,-0.30061665,0.4737616,0.85519385,47.862118,0.13325265,3.3501258,2.8709443,-13.324332,-0.5797882,-14.124435,-0.6770244,-21.78963,35.272945,0.062469345,-0.02069811,0.045064405,1.0833517,0.11160714,8.4,6.2683043,0.53599995,0.4066251,-28.380653
K_StraussJ_Chit-Ch.wav,29.333534,0.39138982,19.295828,24.46283,43.146137,23.85031,248.76407,268.322,290.08813,507.73874,1.1844164,0.6401184,0.60226727,0.9728944,1.8273706,1.2251034,8.619763,5.143486,5.1756964,2.8112385,0.5642634,0.8383115,16.86005,0.45175317,-5.4074907,-1.672606,4.187604,1.6611997,-3.4662228,-2.5237918,0.06909906,1.6674293,1.2989613,0.46475235,-0.7961315,-4.435084,2.250093,5.930821,7.4938703,1.5567294,631.7461,0.3941534,1207.4279,0.18234713,-48.08309,-1.6077456,1620.8448,0.1795333,979.4586,0.26496497,-44.333923,-1.5975778,2629.246,0.124107495,830.89276,0.37831762,-47.30866,-1.4656181,-5.395042,-0.9948256,11.559235,0.58581865,0.03817019,1.0080805,-0.011773125,-0.7936599,0.5206304,0.75432825,17.922087,0.41160017,-5.877281,-1.6357995,3.9747453,1.8353109,-3.5123029,-2.6394815,-3.6599631,8.803062,0.030016014,-0.009684271,0.75382984,1.8506279,2.1393912,0.37092784,0.7287329,0.10318841,0.16623269,-28.830029
K_StraussR_DonJuan.wav,34.364662,0.29536757,22.338678,34.297276,46.25154,23.912863,126.91211,162.85889,92.468895,110.06605,1.0235186,0.7335761,0.37292382,0.5330801,1.9186984,1.5457746,4.5946617,3.3063385,4.4211,3.661501,0.42627606,0.922244,23.129244,0.5384548,-9.9751215,-1.007618,-3.5081894,-2.5482728,-9.828049,-1.3922497,0.04408672,1.8212756,1.3128802,0.50788033,2.358557,2.1343446,2.9346905,2.7819984,13.769044,0.5823149,685.52765,0.38988417,1272.3279,0.18752407,-14.660459,-3.1829789,1650.8612,0.19228499,1055.1538,0.23359251,-17.337324,-2.3653736,2643.5898,0.13828683,858.56244,0.32457623,-23.28204,-1.7117988,-7.9101057,-0.6486164,15.550031,0.42259297,0.026164968,1.5103046,-0.020772995,-0.46260023,0.44411197,0.8766761,23.643671,0.51342344,-10.260381,-0.9645599,-3.4032629,-2.5801,-10.081133,-1.3436385,-9.703677,19.8488,0.025165617,-0.012871201,0.081096835,1.1156404,0.19329898,4.9188886,5.1551085,0.41,0.4538722,-28.737589
K_StraussR_Rosenka.wav,40.634876,0.15916245,37.02328,42.32818,45.207664,8.184383,159.76233,151.35698,89.314285,97.76289,1.0917895,0.42531234,0.75667065,1.1101288,1.4317535,0.67508286,2.957845,2.3684533,2.813546,2.3459823,0.5258153,0.5684499,25.249617,0.219142,-22.05081,-0.39274952,17.633936,0.38550785,-9.102662,-1.2100018,0.037895717,1.877203,1.4066938,0.33660233,1.3860263,2.6203775,7.543957,1.0751774,4.2949486,1.957145,673.0514,0.36335635,1238.363,0.17474268,-24.689627,-2.419897,1716.7036,0.16384763,987.461,0.33325285,-21.544886,-2.1479633,2587.4712,0.1143272,840.63226,0.25141785,-15.888347,-3.004369,-0.749219,-6.024149,1.9750364,2.7885687,0.024456557,0.8287155,-0.024077093,-0.42298588,0.5541527,0.50763136,25.672838,0.17125046,-23.03433,-0.32779473,18.081598,0.35398024,-9.619996,-1.1399285,-6.807348,12.123691,0.031322394,-0.016285032,0.13037893,1.1093854,0.3998223,2.328889,2.0424979,0.16624999,0.35554317,-30.015478
K_Strawinsky_Feuervo.wav,32.294193,0.3168323,24.03389,30.21401,43.12604,19.092152,198.795,190.1477,144.62492,216.48933,1.092498,0.7379809,0.4824595,0.8405789,1.6814198,1.1989603,9.451857,4.6864405,4.671778,2.3456693,0.5662978,1.088351,24.794748,0.5490172,-7.4808216,-1.2996936,4.039732,2.139379,-9.034089,-0.9782561,0.06508623,1.8735437,1.3742815,0.4420836,0.5696794,6.1784344,3.6001246,2.3784332,14.08458,0.80820394,598.538,0.36337155,1257.8915,0.20905505,-31.766207,-2.0557559,1557.4283,0.16965128,1047.5725,0.28862223,-30.064451,-1.9267251,2599.3367,0.120051354,871.3887,0.3624153,-35.55074,-1.5821195,-8.09253,-0.9510242,16.57039,0.64415485,0.02613688,1.4211072,-0.017117849,-0.60010934,0.5500985,0.9881215,25.443888,0.53623134,-7.564976,-1.2501298,3.9756548,2.0901887,-9.542561,-0.9247022,-6.6985183,14.549584,0.007254022,-0.009911377,0.70729303,1.4416776,0.8965668,0.98804873,2.168018,0.1328125,0.31575537,-26.95445
K_Tschaikowski_4Sinf.wav,38.15162,0.24907662,31.168768,36.77386,47.169945,16.001177,164.28798,125.754524,92.32803,77.41835,1.2890368,0.61012745,0.441365,1.2993466,2.0945292,1.6531641,5.917394,3.3289802,4.301694,3.192529,0.45393994,0.80403864,25.602966,0.5326338,-10.120253,-0.9683927,-4.6570477,-1.7817696,-15.916825,-0.71562314,0.047987312,1.6904632,1.1889191,0.56276757,5.2863607,0.9932346,4.9052773,2.0120769,16.428526,0.76139784,616.0963,0.41844636,1254.2882,0.19287606,-14.479555,-3.8004355,1604.8063,0.19918717,1022.1441,0.25724685,-17.267187,-2.5550776,2631.7563,0.13659394,928.0993,0.3395821,-23.103773,-1.8616828,-9.975125,-0.7641612,18.975029,0.54950047,0.039448988,0.95637876,-0.02057856,-0.45408654,0.47682464,0.75402594,26.007101,0.50590956,-11.110805,-0.78765386,-5.066291,-1.6296424,-16.57549,-0.6695161,-14.06663,24.225454,0.02706564,-0.009407827,0.047841515,1.4636791,0.18086454,5.233,5.8854127,0.38142857,0.5805768,-26.701588
K_Tschaikowski_Blumenw.wav,29.88587,0.32470095,21.20037,28.354973,40.440956,19.240585,178.73898,220.61772,142.08704,194.19368,1.5341835,0.52031976,0.6793494,1.6227579,2.3313687,1.6520193,4.7082343,3.3183408,2.8902187,2.5176368,0.7724583,0.61064696,22.983677,0.4623827,-7.7663045,-0.9329228,3.1611001,2.88633,-5.495197,-1.2382154,0.0745804,1.5503502,1.2555544,0.5073668,-0.6573182,-4.483198,1.9336177,7.510372,9.390748,1.2611415,694.95996,0.39272004,1231.7244,0.17636189,-20.631865,-2.633399,1666.6224,0.18063319,1027.1356,0.22599012,-22.191217,-2.2059581,2672.377,0.12709492,879.9771,0.27706012,-27.341444,-1.748625,-6.59697,-0.8883836,14.720757,0.6350534,0.043034136,0.7810686,-0.016682906,-0.62597525,0.80215126,0.56747633,23.645668,0.44331536,-8.016354,-0.88119644,3.1698034,2.9594204,-5.919991,-1.0990245,-4.6816597,12.640761,0.03325548,-0.0040915897,0.4350373,0.97747564,0.74452245,1.2342857,2.7565656,0.10785714,0.21719572,-26.040972
K_Tschaikowski_Dornroe.wav,25.398684,0.41517404,15.220516,23.141886,34.06116,18.840645,224.69133,312.27008,178.83653,217.32718,1.6298518,0.40234482,1.1848135,1.741943,2.1636066,0.97879314,8.5171175,3.6253366,4.86762,2.2876773,0.961361,0.56450135,20.968367,0.4694515,-6.6773467,-0.9516282,7.1027246,0.90761995,-4.036304,-1.5773176,0.07853555,1.7999563,1.242619,0.5504257,-1.139966,-3.4160998,4.087134,4.0071545,10.324618,0.9303633,606.59283,0.38653028,1287.5437,0.16927351,-55.04128,-1.4088746,1564.2574,0.18400732,1092.0736,0.22334638,-54.279716,-1.3642629,2556.2695,0.121881746,923.4856,0.32350215,-57.806503,-1.2510644,-7.1643343,-0.6403563,15.228128,0.44445422,0.010857442,3.0362804,-0.013298998,-0.5078893,0.94859535,0.5081602,22.160002,0.4271459,-7.0152903,-0.906844,7.1105566,0.9547741,-4.4850607,-1.4605349,-5.002337,12.400718,0.0010389789,-0.008714759,1.010156,2.1837838,2.965368,0.2510219,0.525838,0.082452826,0.1499485,-25.080242
K_Tschaikowski_Gremins.wav,31.969719,0.29175943,22.374134,33.726627,40.146072,17.771938,173.84586,199.29832,129.01738,125.11042,1.1941136,0.46815583,0.74675953,1.1894664,1.6261722,0.87941265,5.28143,3.9843693,3.8955934,3.0017972,0.66999584,0.63761365,27.74039,0.27496508,-12.685776,-0.8716517,7.928989,1.286014,-2.5955868,-6.566927,0.06361774,1.5660921,1.33511,0.46141842,0.5435656,6.503513,3.454052,4.1747117,8.044626,1.4676448,775.00287,0.30004743,1184.2666,0.1892164,-15.859054,-3.384588,1823.6394,0.15212573,900.80835,0.28388327,-19.542952,-2.4992347,2711.1118,0.09726727,889.5579,0.26099092,-19.50946,-2.5050914,-7.061743,-0.83294785,10.946212,0.5948116,0.05514338,0.68030787,-0.02532637,-0.51226807,0.70877445,0.5758032,28.085827,0.23865438,-13.304953,-0.78681004,8.137815,1.257741,-3.2201803,-5.3210998,-8.117143,15.286219,0.06223314,-0.008315256,0.18168898,1.3309135,0.48445705,1.9133333,3.2229757,0.17941177,0.4035937,-26.581306
K_Tschaikowski_MarschN.wav,27.60045,0.3602577,17.260004,26.324015,35.906612,18.646608,133.91805,99.12083,153.74977,357.61203,1.0243139,0.50261265,0.63288355,0.93657875,1.3865724,0.7536888,7.676224,4.217296,3.6954265,2.6912773,0.57683444,0.66182107,36.71598,0.25334057,-15.464526,-0.6947387,1.6917804,9.468122,-7.8902164,-1.4091704,0.068428345,1.5808353,1.3324195,0.5233035,0.57794607,6.6155086,6.907464,3.4542732,16.322847,0.8154082,670.3009,0.36194876,1364.2891,0.15055865,-6.534751,-6.4431515,1623.0295,0.16221847,1138.4045,0.20689563,-12.168616,-3.2102485,2607.4255,0.120846316,1016.52264,0.3072896,-20.123045,-1.846703,-10.801979,-0.46869355,21.060024,0.3207662,0.036157336,1.5416857,-0.020661384,-0.4550472,0.59445035,0.62972605,37.33364,0.22613205,-15.667345,-0.6840593,1.6514567,9.706608,-8.106877,-1.3779209,-6.50017,14.89667,0.045977492,-0.0070146276,0.14138058,2.1421216,0.22680412,4.2445455,5.486741,0.306,0.38603625,-26.78728
K_Tschaikowski_Schwane.wav,34.873055,0.2891753,24.233864,33.91535,45.29074,21.056877,252.58661,411.16837,130.3371,121.12964,1.7305744,0.39101857,1.2707126,1.6755881,2.3424172,1.0717046,4.2822595,3.0899215,3.5494533,3.8201818,0.7730328,0.4820906,14.931899,0.32975763,-9.64534,-0.5250821,6.0172067,1.0653808,-9.314477,-0.76089746,0.067398205,1.7218037,1.2839892,0.4620525,-0.5480335,-5.7391653,4.7081065,2.4414463,6.4544644,1.4805303,731.9579,0.3661243,1139.5562,0.1859746,-18.011406,-2.7951276,1717.6158,0.16290969,904.25775,0.24494793,-16.734783,-2.6605642,2733.3777,0.11286655,716.55316,0.35642558,-19.027523,-2.3059158,-3.412604,-0.98638225,8.0068445,0.5486616,0.069268644,0.52297235,-0.014165633,-0.5833705,0.7996398,0.43384853,14.921312,0.3116641,-10.029303,-0.4739917,6.052536,1.0631336,-9.64771,-0.73412967,-4.972372,10.334466,0.061888274,-0.008938964,0.40206724,1.0923536,0.73558646,1.27,1.4125843,0.13941176,0.30876356,-26.333199
K_Tschaikowski_Slawisc.wav,28.396112,0.29101452,24.864304,25.187042,32.056854,7.1925507,276.3835,500.80823,147.77792,181.02222,1.9726545,0.3040676,1.7288038,2.0915473,2.4210255,0.69222176,7.1303163,3.4258804,5.5142417,3.339013,1.1022464,0.34494516,18.32183,0.36403447,-6.3428483,-0.6775557,9.9040165,0.5695384,-4.1077876,-1.526021,0.06297262,1.7380905,1.2118561,0.49126202,-1.0047783,-2.3229346,1.8215816,4.487293,4.8314543,1.329811,564.43994,0.34375468,1181.2274,0.18215825,-35.943512,-1.7286359,1515.0284,0.17353268,974.45874,0.27813825,-33.818306,-1.7267178,2518.9307,0.11434838,772.8641,0.36772588,-36.343307,-1.5818329,-4.504349,-0.70741504,10.472217,0.45923674,0.014829166,1.4534888,-0.010192004,-0.73868704,1.140208,0.27873164,18.97728,0.32850847,-6.341009,-0.65331596,10.372163,0.49365756,-3.8398566,-1.6281406,-2.2391596,8.587418,0.02404076,-0.007663192,0.84762466,2.9768233,1.8092805,0.4757647,0.75155264,0.07964912,0.15079863,-24.185278
K_Tschaikowski_Symphon.wav,34.4834,0.29950336,22.60875,34.767513,44.316036,21.707287,217.98651,279.8969,136.17776,281.9583,1.0971891,0.6313078,0.59046715,0.9204874,1.5500937,0.9596265,6.1109176,5.779737,4.43631,4.0020914,0.53612,0.90986526,30.99698,0.36379293,-19.12225,-0.5449373,-2.3897998,-4.318008,-9.661555,-1.0949754,0.07308234,1.546898,1.3990686,0.4564281,-0.018316565,-192.64354,3.2720265,3.2675703,14.751691,0.6709684,687.3408,0.36813232,1320.5907,0.17334883,-14.604215,-3.6012318,1628.9407,0.1689511,1108.1055,0.23131177,-15.641464,-2.891788,2618.0662,0.122672126,918.259,0.29382196,-23.22964,-1.871756,-6.291992,-0.8522308,17.28953,0.4301223,0.03754819,0.9256976,-0.016868962,-0.5885929,0.5372599,0.8568322,31.64302,0.3377319,-19.733498,-0.50383043,-2.6876009,-3.8899276,-10.230681,-1.0144964,-6.3893213,15.643149,0.01666937,-0.010275418,0.5284728,0.80663234,0.5159264,1.8182608,3.5935988,0.138125,0.27461833,-27.63449
K_Tschaikowski_WalzerO.wav,29.15296,0.41920885,18.688559,24.271202,41.141144,22.452585,267.99713,382.5319,208.55746,280.3208,1.3197914,0.45452824,0.85922134,1.2685388,1.8102026,0.95098126,7.6934543,4.3322096,4.5193186,2.521523,0.7591055,0.6661981,25.19969,0.3162445,-11.109513,-0.50960404,6.2871366,0.89542997,-4.364768,-1.5406524,0.082557045,1.6677498,1.3343339,0.47589734,-0.7671184,-3.906451,3.6705806,3.7451224,9.943041,1.013325,597.3787,0.3952679,1257.8933,0.17999296,-31.766476,-2.0361211,1560.7599,0.1881662,1030.9015,0.23529568,-29.703592,-1.9443284,2552.9172,0.12535475,878.1978,0.274938,-34.66995,-1.5970356,-5.777993,-0.79706454,14.014196,0.36247057,0.017302703,1.6885113,-0.0131714605,-0.72081435,0.7716008,0.619423,25.827467,0.29167244,-11.400207,-0.4825173,6.495639,0.84367746,-4.5781736,-1.4673938,-4.5345974,12.540803,0.028582467,-0.007864145,0.6781033,2.522483,1.559069,0.5612676,0.7479548,0.0808,0.16459452,-26.680279
K_Verdi_AidaGlo.wav,31.281027,0.33488277,23.724588,26.601665,40.497124,16.772535,184.02785,182.42299,101.77675,81.16258,1.0735449,0.67549425,0.35192165,1.0451276,1.6709131,1.3189914,4.7476306,2.6048632,2.801216,2.8263342,0.6182656,0.9241817,25.83212,0.3552551,-14.891102,-0.5663136,4.7912064,1.8478637,-14.271865,-0.7142694,0.07420793,1.6013782,1.3836884,0.49714607,0.17116307,25.30933,3.5059116,2.7688503,12.306364,0.5854245,620.499,0.40766063,1289.2358,0.16788957,-26.712254,-2.4123232,1614.4426,0.20483273,1054.4327,0.23488483,-28.804228,-1.9984143,2602.4185,0.12190223,895.5221,0.24245803,-33.360645,-1.6775626,-7.370125,-0.64594483,16.233326,0.32437384,0.019144451,1.2605838,-0.014818577,-0.6492735,0.6620899,0.849033,26.918114,0.28748578,-15.021528,-0.54212683,5.2526946,1.645904,-14.465533,-0.7139024,-5.6367655,13.880563,0.04757852,-0.006559603,0.24385382,0.98676294,0.79518074,1.1184849,2.4732597,0.14461538,0.343637,-27.624138
K_Verdi_derTrou.wav,27.526943,0.29048592,20.042358,27.176804,36.048782,16.006424,178.90967,212.67595,145.10397,119.21744,1.0356108,0.6989121,0.40883708,0.6963518,1.8203335,1.4114964,6.2390375,3.6447697,3.0810246,2.170442,0.72294354,0.77494633,26.088106,0.3369396,4.0105257,2.5168645,7.2478676,1.6148078,-11.235543,-1.1236374,0.090004794,1.4341239,1.4796004,0.49236968,-0.1547781,-25.155426,2.2922373,6.543062,19.669693,0.7090475,527.4179,0.41550556,1292.5114,0.15052764,-24.09268,-2.7336547,1547.6782,0.1983699,971.5961,0.311514,-30.775759,-1.7996038,2611.8455,0.109717034,778.7951,0.36252043,-35.496414,-1.5153623,-13.647357,-0.44924477,22.324352,0.32990432,0.07030339,0.4313541,-0.02559957,-0.40333992,0.74692655,0.72846967,26.981556,0.26356146,4.1466956,2.4243643,7.424547,1.6052729,-12.189022,-1.0104591,-8.809787,17.331354,0.06846986,-0.010346287,0.5194361,1.3921723,1.0783798,0.82682925,1.4251324,0.10566667,0.24535257,-27.24708
K_Verdi_LaTravi.wav,35.081673,0.35044008,19.15069,39.73815,45.131897,25.981207,165.77731,136.37383,87.251236,94.17395,1.1014078,0.5884213,0.36058173,1.2275841,1.731672,1.3710903,4.860233,3.2954159,3.549951,2.9683235,0.5216269,0.61828506,20.220613,0.6208202,-5.5050044,-1.7264049,6.8113093,0.9645568,-2.4533994,-3.0771708,0.033914905,2.329586,1.1812176,0.43031567,3.795636,1.0797582,2.5404644,6.9878445,7.420863,2.2107418,643.6583,0.35812846,1142.6805,0.23831871,-21.15141,-2.453566,1643.6428,0.17920603,943.693,0.3618923,-20.671608,-2.1867332,2662.8914,0.1165714,879.4329,0.4869201,-25.077118,-1.7635223,-6.838397,-1.3296002,14.066908,0.85400075,-0.002943362,-10.468768,-0.011372087,-0.92486304,0.5499742,0.5602675,20.182425,0.6070078,-6.1482,-1.4691811,6.7085767,0.9763824,-2.8836324,-2.5532384,-15.362566,25.561064,-0.0024990384,-0.0096569,0.07757393,1.4327344,0.24313155,3.875,5.61174,0.216,0.39253536,-29.095901
K_Verdi_Requiem.wav,32.577095,0.31078848,21.982632,32.011177,44.140965,22.158333,195.68585,283.25012,113.08226,131.5494,1.6908101,0.36514735,1.1513069,1.8830124,2.1875868,1.0362799,7.1752577,5.5687137,3.7101197,2.6839752,1.063355,0.44873273,19.105947,0.34811372,-9.57797,-0.734992,2.9018357,2.8195953,-8.219058,-1.2007725,0.07181523,1.393094,1.4474324,0.47917938,-1.0227345,-3.1441572,6.3254533,1.8965509,11.890062,0.57158315,494.1241,0.37966347,1208.588,0.16502142,-50.4081,-1.5561435,1489.2384,0.13807921,995.18896,0.20999175,-38.778946,-1.7215546,2472.2036,0.08448709,937.47815,0.3120952,-42.58318,-1.5288203,-6.7533445,-0.53586257,13.790412,0.36879906,0.04765739,0.98795044,-0.018903485,-0.49763614,1.1299868,0.37743297,19.638159,0.30170012,-10.621286,-0.58635044,2.5165346,3.3710268,-9.716354,-0.9471339,-8.259691,16.02531,0.015843289,-0.010716337,0.72450405,2.0719533,2.036199,0.40185183,0.8013845,0.09285714,0.21002696,-24.895058
